epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.6887491941452026,0.3090575635433197,0.47122424840927124
0,17,0.6614527106285095,,,
1,35,,0.640329122543335,0.49705013632774353,0.44195765256881714
1,35,0.5455189347267151,,,
2,53,,0.524445652961731,0.602675199508667,0.44515860080718994
2,53,0.4620164632797241,,,
3,71,,0.4083380103111267,0.6762274503707886,0.3039255738258362
3,71,0.4014779031276703,,,
4,89,,0.3853517174720764,0.7395002245903015,0.34759899973869324
4,89,0.33521315455436707,,,
5,107,,0.41890233755111694,0.7179793119430542,0.8018363118171692
5,107,0.3088286519050598,,,
6,125,,0.33793991804122925,0.7559289336204529,0.2970171868801117
6,125,0.28362351655960083,,,
7,143,,0.3373399078845978,0.7559289336204529,0.3292023837566376
7,143,0.2451406717300415,,,
8,161,,0.35681477189064026,0.7836231589317322,0.5038310289382935
8,161,0.23481211066246033,,,
9,179,,0.3815387189388275,0.7092993855476379,0.8178278207778931
9,179,0.24584442377090454,,,
10,197,,0.3144535720348358,0.7836231589317322,0.7796657085418701
10,197,0.2074504941701889,,,
11,215,,0.38577014207839966,0.7460317611694336,0.19304560124874115
11,215,0.19373884797096252,,,
12,233,,0.400937557220459,0.7157729268074036,0.3373596966266632
12,233,0.19505605101585388,,,
13,251,,0.43905550241470337,0.688021183013916,0.8506956100463867
13,251,0.18789269030094147,,,
14,269,,0.34653452038764954,0.7367883920669556,0.8870559930801392
14,269,0.17947404086589813,,,
15,287,,0.48663508892059326,0.6813969612121582,0.7580353617668152
15,287,0.1680465042591095,,,
16,305,,0.46611204743385315,0.7367883920669556,0.9096840620040894
16,305,0.1634158492088318,,,
17,323,,0.40045684576034546,0.7644708156585693,0.9239894151687622
17,323,0.15037159621715546,,,
18,341,,0.4328863024711609,0.7543365359306335,0.8673040270805359
18,341,0.13634929060935974,,,
19,359,,0.5711660981178284,0.7157729268074036,0.1518363356590271
19,359,0.14991453289985657,,,
20,377,,0.499790757894516,0.7253238558769226,0.9521647691726685
20,377,0.10470134019851685,,,
21,395,,0.4487960934638977,0.7543365359306335,0.8902040123939514
21,395,0.1160406619310379,,,
22,413,,0.46513089537620544,0.7157729268074036,0.5250358581542969
22,413,0.10230007022619247,,,
23,431,,0.36954399943351746,0.7367883920669556,0.9419222474098206
23,431,0.10562042146921158,,,
24,449,,0.4264507591724396,0.7644708156585693,0.9503368139266968
24,449,0.09165026992559433,,,
25,467,,0.4778284728527069,0.7395002245903015,0.11433625966310501
25,467,0.1151001825928688,,,
26,485,,0.4639110863208771,0.7460317611694336,0.6181361079216003
26,485,0.1242356076836586,,,
27,503,,0.4946204423904419,0.7157729268074036,0.4227287769317627
27,503,0.08820267766714096,,,
28,521,,0.766455888748169,0.6813969612121582,0.5110135078430176
28,521,0.09586700052022934,,,
