epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.692173957824707,0.4155353605747223,0.476967990398407
0,17,0.6697112917900085,,,
1,35,,0.6563693284988403,0.5185443758964539,0.4652639329433441
1,35,0.5705086588859558,,,
2,53,,0.5423168540000916,0.6743935346603394,0.4441088140010834
2,53,0.48299720883369446,,,
3,71,,0.47110024094581604,0.6310156583786011,0.5595090985298157
3,71,0.4189092814922333,,,
4,89,,0.38143301010131836,0.7812049388885498,0.33402183651924133
4,89,0.36445528268814087,,,
5,107,,0.40384790301322937,0.7208468317985535,0.2694786787033081
5,107,0.3321608006954193,,,
6,125,,0.40115129947662354,0.7497556209564209,0.40801772475242615
6,125,0.3045407235622406,,,
7,143,,0.45573481917381287,0.6871945261955261,0.3420690894126892
7,143,0.27757686376571655,,,
8,161,,0.31424054503440857,0.8123167157173157,0.3632553517818451
8,161,0.2367345243692398,,,
9,179,,0.4398723244667053,0.726116955280304,0.16348105669021606
9,179,0.20346638560295105,,,
10,197,,0.3586462438106537,0.8477737903594971,0.5803713202476501
10,197,0.22251543402671814,,,
11,215,,0.3514607846736908,0.7816317677497864,0.29473575949668884
11,215,0.17551518976688385,,,
12,233,,0.37267476320266724,0.7838717103004456,0.3879047632217407
12,233,0.17881467938423157,,,
13,251,,0.36626678705215454,0.7812049388885498,0.4950904846191406
13,251,0.19676455855369568,,,
14,269,,0.3935907483100891,0.8123167157173157,0.5709163546562195
14,269,0.1424495130777359,,,
15,287,,0.3939869999885559,0.8123167157173157,0.3180515468120575
15,287,0.13898280262947083,,,
16,305,,0.49403584003448486,0.8123167157173157,0.4620072841644287
16,305,0.1247783973813057,,,
17,323,,0.37670594453811646,0.8123167157173157,0.6264018416404724
17,323,0.14810654520988464,,,
18,341,,0.43203526735305786,0.8135489821434021,0.2147807776927948
18,341,0.1480247527360916,,,
19,359,,0.4504104256629944,0.7812049388885498,0.3453342914581299
19,359,0.12612387537956238,,,
20,377,,0.44912827014923096,0.8135489821434021,0.1918480098247528
20,377,0.12184686958789825,,,
21,395,,0.5549058318138123,0.7812049388885498,0.1381164789199829
21,395,0.1153494268655777,,,
22,413,,0.4568502902984619,0.8135489821434021,0.04080614820122719
22,413,0.14679861068725586,,,
23,431,,0.5503149032592773,0.7851207852363586,0.22989501059055328
23,431,0.13537175953388214,,,
24,449,,0.5190149545669556,0.8123167157173157,0.40664663910865784
24,449,0.1303236484527588,,,
25,467,,0.4657125771045685,0.8477737903594971,0.36007803678512573
25,467,0.09890418499708176,,,
26,485,,0.3779793977737427,0.8477737903594971,0.7386248111724854
26,485,0.09824290871620178,,,
27,503,,0.3775293827056885,0.8768328428268433,0.5781542658805847
27,503,0.10095136612653732,,,
28,521,,0.5483275651931763,0.7812049388885498,0.32565149664878845
28,521,0.09775346517562866,,,
29,539,,0.4406690001487732,0.8441622853279114,0.2678566873073578
29,539,0.08969707787036896,,,
30,557,,0.4514425992965698,0.7547515034675598,0.12546950578689575
30,557,0.10847795009613037,,,
31,575,,0.3028114438056946,0.8142717480659485,0.5250820517539978
31,575,0.1170494332909584,,,
32,593,,0.4587743878364563,0.8441622853279114,0.2943384051322937
32,593,0.09793248772621155,,,
33,611,,0.4369988441467285,0.8123167157173157,0.264620304107666
33,611,0.09682971984148026,,,
34,629,,0.42561084032058716,0.8441622853279114,0.48051917552948
34,629,0.1017816886305809,,,
35,647,,0.5753422975540161,0.8123167157173157,0.3180736303329468
35,647,0.09758930653333664,,,
36,665,,0.4658246636390686,0.7897765040397644,0.3153693974018097
36,665,0.08664632588624954,,,
37,683,,0.47846347093582153,0.8441622853279114,0.37147170305252075
37,683,0.10730310529470444,,,
38,701,,0.35408759117126465,0.8441622853279114,0.40439414978027344
38,701,0.1197211816906929,,,
39,719,,0.43855106830596924,0.8123167157173157,0.4973702132701874
39,719,0.09402149170637131,,,
40,737,,0.5012300610542297,0.8441622853279114,0.4468644857406616
40,737,0.10240325331687927,,,
41,755,,0.41562891006469727,0.8441622853279114,0.2793906033039093
41,755,0.08231399208307266,,,
42,773,,0.4573897123336792,0.8142717480659485,0.4852621257305145
42,773,0.11848907917737961,,,
43,791,,0.44825273752212524,0.8194371461868286,0.7787113189697266
43,791,0.08116323500871658,,,
44,809,,0.4227443039417267,0.8748778104782104,0.27120691537857056
44,809,0.07576721161603928,,,
45,827,,0.3871569037437439,0.8748778104782104,0.5309594869613647
45,827,0.07205885648727417,,,
46,845,,0.6577547788619995,0.8763561248779297,0.00764820771291852
46,845,0.06336124986410141,,,
47,863,,0.5194026231765747,0.8441622853279114,0.3226400911808014
47,863,0.058576345443725586,,,
