epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.6851669549942017,0.36032387614250183,0.48345747590065
0,17,0.657521665096283,,,
1,35,,0.6378328800201416,0.5070191621780396,0.44485926628112793
1,35,0.5490207672119141,,,
2,53,,0.5982570648193359,0.39752432703971863,0.51923668384552
2,53,0.4456762671470642,,,
3,71,,0.7306507229804993,0.4992468059062958,0.35372599959373474
3,71,0.3709937334060669,,,
4,89,,0.5954059958457947,0.5312919020652771,0.6575493216514587
4,89,0.35390573740005493,,,
5,107,,0.6797745227813721,0.5186807513237,0.5977920889854431
5,107,0.292169988155365,,,
6,125,,0.9184315800666809,0.49807122349739075,0.14286820590496063
6,125,0.2643112540245056,,,
7,143,,0.9402344822883606,0.45221590995788574,0.8486328721046448
7,143,0.2375161498785019,,,
8,161,,0.9750193357467651,0.5312919020652771,0.6475118398666382
8,161,0.2073562741279602,,,
9,179,,0.8580985069274902,0.5312919020652771,0.4230612516403198
9,179,0.23743301630020142,,,
10,197,,0.7686938047409058,0.5627536773681641,0.7424969673156738
10,197,0.1588403433561325,,,
11,215,,0.7497556209564209,0.5312919020652771,0.8980021476745605
11,215,0.14659833908081055,,,
12,233,,1.2273908853530884,0.45221590995788574,0.6965473294258118
12,233,0.17000706493854523,,,
13,251,,0.8605806231498718,0.5439656376838684,0.5607393383979797
13,251,0.15201981365680695,,,
14,269,,1.0373748540878296,0.5070191621780396,0.4958057105541229
14,269,0.1576153039932251,,,
15,287,,0.8342331051826477,0.5186807513237,0.7877735495567322
15,287,0.17513030767440796,,,
16,305,,0.9946869611740112,0.5186807513237,0.828319787979126
16,305,0.15332472324371338,,,
17,323,,0.8301997780799866,0.5312919020652771,0.8555213212966919
17,323,0.15308234095573425,,,
18,341,,1.3034955263137817,0.5312919020652771,0.7892991304397583
18,341,0.12239017337560654,,,
19,359,,0.9103124737739563,0.49807122349739075,0.17217938601970673
19,359,0.12652075290679932,,,
20,377,,1.0648677349090576,0.520245373249054,0.7828971147537231
20,377,0.11491458117961884,,,
21,395,,0.9645538330078125,0.4775669276714325,0.7929844260215759
21,395,0.11488916724920273,,,
22,413,,0.8806847333908081,0.5109801292419434,0.7996600866317749
22,413,0.10220541059970856,,,
23,431,,1.0280228853225708,0.5439656376838684,0.5386089086532593
23,431,0.07924021780490875,,,
24,449,,0.8588716387748718,0.5739518404006958,0.5975543856620789
24,449,0.07711280137300491,,,
25,467,,1.1963164806365967,0.5070191621780396,0.5552471876144409
25,467,0.09955928474664688,,,
26,485,,1.121201753616333,0.5114732384681702,0.22523419559001923
26,485,0.13053253293037415,,,
27,503,,1.1151928901672363,0.507646918296814,0.3353608250617981
27,503,0.10532145202159882,,,
28,521,,1.181516408920288,0.5070191621780396,0.5039749145507812
28,521,0.11204978078603745,,,
29,539,,0.8718278408050537,0.5738216638565063,0.5689757466316223
29,539,0.09494100511074066,,,
30,557,,0.8569022417068481,0.5766527056694031,0.7088731527328491
30,557,0.083730049431324,,,
31,575,,1.0533068180084229,0.507646918296814,0.4202531576156616
31,575,0.09076350927352905,,,
32,593,,1.0930976867675781,0.5312919020652771,0.9095379710197449
32,593,0.07106111943721771,,,
33,611,,1.0493930578231812,0.5766527056694031,0.44524306058883667
33,611,0.07159661501646042,,,
34,629,,1.210763931274414,0.5186807513237,0.888348400592804
34,629,0.0702027976512909,,,
35,647,,1.1932294368743896,0.5109801292419434,0.6374356150627136
35,647,0.09478827565908432,,,
36,665,,1.3028314113616943,0.5186807513237,0.7767195105552673
36,665,0.06359617412090302,,,
37,683,,1.1684727668762207,0.5252599120140076,0.10771233588457108
37,683,0.090823695063591,,,
38,701,,1.1365197896957397,0.4890024960041046,0.2959997355937958
38,701,0.07535061985254288,,,
39,719,,1.237468957901001,0.4775669276714325,0.7127060890197754
39,719,0.06990426778793335,,,
40,737,,1.2290587425231934,0.520245373249054,0.994851291179657
40,737,0.06696335226297379,,,
41,755,,1.339705228805542,0.5109801292419434,0.5553086996078491
41,755,0.06661168485879898,,,
42,773,,1.1970667839050293,0.5766527056694031,0.5581116080284119
42,773,0.0652017667889595,,,
43,791,,1.1767754554748535,0.5766527056694031,0.5256508588790894
43,791,0.07158169150352478,,,
44,809,,1.2158660888671875,0.5531339645385742,0.03107704408466816
44,809,0.08034726977348328,,,
45,827,,1.0455865859985352,0.5470744371414185,0.049461182206869125
45,827,0.0678720697760582,,,
46,845,,1.0198016166687012,0.5439656376838684,0.6119341850280762
46,845,0.05787171050906181,,,
47,863,,1.5095195770263672,0.5510387420654297,0.6086852550506592
47,863,0.13450001180171967,,,
48,881,,1.2116447687149048,0.5060641169548035,0.6244051456451416
48,881,0.12077632546424866,,,
49,899,,1.3531283140182495,0.5312919020652771,0.9786779880523682
49,899,0.05715399980545044,,,
50,917,,1.2608016729354858,0.5070191621780396,0.631746768951416
50,917,0.07361488789319992,,,
