epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.6822754144668579,0.3314986526966095,0.4979979395866394
0,17,0.6539314389228821,,,
1,35,,0.6260768175125122,0.5918640494346619,0.45825475454330444
1,35,0.5422220826148987,,,
2,53,,0.5877153873443604,0.6831300258636475,0.39899036288261414
2,53,0.4695497155189514,,,
3,71,,0.6188413500785828,0.6564571261405945,0.38588985800743103
3,71,0.39284276962280273,,,
4,89,,0.5497510433197021,0.6735808849334717,0.5129503011703491
4,89,0.3438440263271332,,,
5,107,,0.7949908375740051,0.6000000238418579,0.6343827843666077
5,107,0.3022738993167877,,,
6,125,,0.571384072303772,0.64549720287323,0.3021942675113678
6,125,0.29677554965019226,,,
7,143,,0.7108148336410522,0.6306084394454956,0.703478217124939
7,143,0.2335500866174698,,,
8,161,,0.6565061807632446,0.6306084394454956,0.7116575241088867
8,161,0.2262512594461441,,,
9,179,,0.7902032136917114,0.5570133924484253,0.13756410777568817
9,179,0.20996062457561493,,,
10,197,,0.7016118764877319,0.6735808849334717,0.5269080996513367
10,197,0.18232733011245728,,,
11,215,,0.9389984607696533,0.6000000238418579,0.6879916787147522
11,215,0.17224857211112976,,,
12,233,,0.780481219291687,0.6700305938720703,0.36689236760139465
12,233,0.17649249732494354,,,
13,251,,0.8034160733222961,0.7392960786819458,0.49711599946022034
13,251,0.13882671296596527,,,
14,269,,0.9899742603302002,0.6305926442146301,0.3124622702598572
14,269,0.14487481117248535,,,
15,287,,0.9036058783531189,0.6625413298606873,0.820734977722168
15,287,0.1317977011203766,,,
16,305,,0.7517886161804199,0.6735808849334717,0.5438635349273682
16,305,0.13181084394454956,,,
17,323,,0.6903859972953796,0.6700305938720703,0.4497924745082855
17,323,0.1449224203824997,,,
18,341,,0.7602163553237915,0.6367116570472717,0.8493991494178772
18,341,0.13251274824142456,,,
19,359,,1.2356200218200684,0.6078656911849976,0.6469302773475647
19,359,0.11108880490064621,,,
20,377,,0.8462120890617371,0.7304943203926086,0.8581672310829163
20,377,0.14190952479839325,,,
21,395,,0.9288797378540039,0.6735808849334717,0.5951634645462036
21,395,0.10684630274772644,,,
22,413,,0.9850878715515137,0.6306084394454956,0.9171662330627441
22,413,0.10672876983880997,,,
23,431,,0.8714622855186462,0.6640043258666992,0.9700651168823242
23,431,0.09071655571460724,,,
24,449,,0.9638316631317139,0.596284806728363,0.9721589684486389
24,449,0.0887715145945549,,,
25,467,,0.99370276927948,0.6367116570472717,0.7289027571678162
25,467,0.08471587300300598,,,
26,485,,0.8670469522476196,0.7333333492279053,0.8468630909919739
26,485,0.08645226061344147,,,
27,503,,1.1176155805587769,0.7033503651618958,0.9952291250228882
27,503,0.10601726174354553,,,
28,521,,1.228635311126709,0.6978733539581299,0.6540523171424866
28,521,0.08298088610172272,,,
29,539,,1.210024356842041,0.6735808849334717,0.5079150199890137
29,539,0.09595717489719391,,,
30,557,,1.3349602222442627,0.6666666865348816,0.5294663310050964
30,557,0.10236230492591858,,,
31,575,,1.0549423694610596,0.6625413298606873,0.9494631886482239
31,575,0.09009864926338196,,,
32,593,,0.9824572801589966,0.6666666865348816,0.5945709943771362
32,593,0.10371815413236618,,,
33,611,,1.1055028438568115,0.6453550457954407,0.5967738628387451
33,611,0.08116981387138367,,,
