epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.6840465664863586,0.340783029794693,0.4851744472980499
0,17,0.646623432636261,,,
1,35,,0.6091251373291016,0.5607659220695496,0.4495644271373749
1,35,0.5275237560272217,,,
2,53,,0.47329843044281006,0.6619094610214233,0.5418696403503418
2,53,0.44801095128059387,,,
3,71,,0.4159018397331238,0.7209789752960205,0.6104141473770142
3,71,0.3865901827812195,,,
4,89,,0.40696433186531067,0.7209789752960205,0.6258859634399414
4,89,0.35982975363731384,,,
5,107,,0.4555097818374634,0.6796796917915344,0.2537458539009094
5,107,0.29825758934020996,,,
6,125,,0.44852161407470703,0.6796796917915344,0.36795270442962646
6,125,0.2691996991634369,,,
7,143,,0.543110191822052,0.6476890444755554,0.877886176109314
7,143,0.25150126218795776,,,
8,161,,0.662956714630127,0.6789641380310059,0.13609904050827026
8,161,0.23757106065750122,,,
9,179,,0.5666711330413818,0.6130252480506897,0.3863278329372406
9,179,0.2264167070388794,,,
10,197,,0.6017501950263977,0.5844622850418091,0.8429176807403564
10,197,0.21806161105632782,,,
11,215,,0.6579309105873108,0.6619094610214233,0.7265832424163818
11,215,0.17747437953948975,,,
12,233,,0.7179899215698242,0.5485435128211975,0.7764894366264343
12,233,0.18265847861766815,,,
13,251,,0.7631650567054749,0.5488162040710449,0.07440800964832306
13,251,0.15166647732257843,,,
14,269,,0.8360031247138977,0.5817905068397522,0.07940834760665894
14,269,0.13884131610393524,,,
15,287,,0.6177405118942261,0.6130252480506897,0.8139696717262268
15,287,0.15866917371749878,,,
16,305,,0.9058125615119934,0.5747190117835999,0.01995406672358513
16,305,0.14418596029281616,,,
17,323,,0.6782659292221069,0.6421839594841003,0.27980780601501465
17,323,0.1278521865606308,,,
18,341,,0.8564317226409912,0.5869103074073792,0.023081665858626366
18,341,0.12892842292785645,,,
19,359,,0.8265408277511597,0.5485435128211975,0.8283458352088928
19,359,0.12281069904565811,,,
20,377,,0.8881798386573792,0.5759299993515015,0.004194258246570826
20,377,0.09898021817207336,,,
21,395,,0.8294923901557922,0.612217366695404,0.02737133391201496
21,395,0.10845164209604263,,,
22,413,,0.9833312034606934,0.6258159875869751,0.006574038881808519
22,413,0.10016817599534988,,,
23,431,,0.8324084281921387,0.61592698097229,0.856802761554718
23,431,0.08586227148771286,,,
