epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.6945401430130005,0.2986883521080017,0.4652908742427826
0,17,0.637098491191864,,,
1,35,,0.6363638639450073,0.5747190117835999,0.4372591972351074
1,35,0.5261977910995483,,,
2,53,,0.5414695739746094,0.6478345990180969,0.5087012052536011
2,53,0.44404006004333496,,,
3,71,,0.509987473487854,0.659814715385437,0.3368256986141205
3,71,0.3824658989906311,,,
4,89,,0.4178282618522644,0.6773284077644348,0.8103495240211487
4,89,0.32884618639945984,,,
5,107,,0.46585965156555176,0.6891495585441589,0.40568557381629944
5,107,0.3326752781867981,,,
6,125,,0.5291849374771118,0.7287249565124512,0.2636352777481079
6,125,0.2737007737159729,,,
7,143,,0.6484056115150452,0.7287249565124512,0.20068517327308655
7,143,0.23859916627407074,,,
8,161,,0.3738401532173157,0.7208468317985535,0.3446958363056183
8,161,0.2451024055480957,,,
9,179,,0.6636156439781189,0.605449378490448,0.12536750733852386
9,179,0.2335863560438156,,,
10,197,,0.4375212490558624,0.8194371461868286,0.24296945333480835
10,197,0.21906998753547668,,,
11,215,,0.5192177295684814,0.7497556209564209,0.2930540442466736
11,215,0.19374778866767883,,,
12,233,,0.4862399101257324,0.7346118688583374,0.203316792845726
12,233,0.1877492070198059,,,
13,251,,0.4057527780532837,0.8477737903594971,0.2973056733608246
13,251,0.17656417191028595,,,
14,269,,0.44042345881462097,0.8468965888023376,0.05680888518691063
14,269,0.16004738211631775,,,
15,287,,0.4350936710834503,0.726116955280304,0.2687034606933594
15,287,0.1732986718416214,,,
16,305,,0.45604032278060913,0.7619816660881042,0.24173690378665924
16,305,0.15414798259735107,,,
17,323,,0.44851136207580566,0.7191011905670166,0.3638758063316345
17,323,0.15175460278987885,,,
18,341,,0.4219834804534912,0.7897765040397644,0.3888998329639435
18,341,0.1685410588979721,,,
19,359,,0.4358084201812744,0.8135489821434021,0.1667255014181137
19,359,0.13910862803459167,,,
20,377,,0.4254973828792572,0.7838717103004456,0.2840763330459595
20,377,0.10834215581417084,,,
21,395,,0.48575419187545776,0.8135489821434021,0.09045825153589249
21,395,0.10880627483129501,,,
22,413,,0.7063436508178711,0.6914433836936951,0.5598816275596619
22,413,0.12558865547180176,,,
23,431,,0.3757225573062897,0.7816317677497864,0.4919111430644989
23,431,0.11215316504240036,,,
24,449,,0.4397773742675781,0.7838717103004456,0.3189910650253296
24,449,0.09335532039403915,,,
25,467,,0.5547357797622681,0.7917498350143433,0.424067884683609
25,467,0.10148307681083679,,,
26,485,,0.6340416073799133,0.7547515034675598,0.03579725697636604
26,485,0.10062354803085327,,,
27,503,,0.5238031148910522,0.7517106533050537,0.3734005093574524
27,503,0.0917522981762886,,,
28,521,,0.5771541595458984,0.7346118688583374,0.04539104551076889
28,521,0.12235644459724426,,,
29,539,,0.46982133388519287,0.8135489821434021,0.06273912638425827
29,539,0.1183737963438034,,,
30,557,,0.511441707611084,0.7816317677497864,0.2776239216327667
30,557,0.10536080598831177,,,
31,575,,0.6384092569351196,0.6356450319290161,0.9829490184783936
31,575,0.09411031007766724,,,
32,593,,0.41057246923446655,0.7838717103004456,0.09221122413873672
32,593,0.09622639417648315,,,
33,611,,0.4278540015220642,0.7838717103004456,0.309213250875473
33,611,0.0832688957452774,,,
