epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.6643944978713989,0.3694697916507721,0.5028221011161804
0,17,0.6498761177062988,,,
1,35,,0.6052184104919434,0.4751271605491638,0.45361992716789246
1,35,0.5361101627349854,,,
2,53,,0.5752466917037964,0.5956034064292908,0.5855851769447327
2,53,0.4577952027320862,,,
3,71,,0.4122754633426666,0.6519030332565308,0.7537143230438232
3,71,0.37818947434425354,,,
4,89,,0.3861483931541443,0.5990605354309082,0.5739102959632874
4,89,0.3374794125556946,,,
5,107,,0.7535618543624878,0.6988362669944763,0.5540327429771423
5,107,0.2968239486217499,,,
6,125,,0.5254430174827576,0.6415792107582092,0.3117626905441284
6,125,0.28609710931777954,,,
7,143,,0.38113707304000854,0.658241868019104,0.317092627286911
7,143,0.24261002242565155,,,
8,161,,0.523461639881134,0.7093367576599121,0.08879820257425308
8,161,0.24353674054145813,,,
9,179,,0.5088557600975037,0.700883150100708,0.6953867673873901
9,179,0.23688337206840515,,,
10,197,,0.4337807893753052,0.6544386744499207,0.1373514086008072
10,197,0.21029414236545563,,,
11,215,,0.6333110332489014,0.6773284077644348,0.46341773867607117
11,215,0.1732114553451538,,,
12,233,,0.4881662130355835,0.7677333950996399,0.8138493299484253
12,233,0.1624452918767929,,,
13,251,,0.6630191802978516,0.700883150100708,0.14201681315898895
13,251,0.18010400235652924,,,
14,269,,0.32460588216781616,0.7253238558769226,0.3713935315608978
14,269,0.13593202829360962,,,
15,287,,0.766589879989624,0.6988362669944763,0.2634405195713043
15,287,0.14832234382629395,,,
16,305,,0.6384409070014954,0.6988362669944763,0.2677237391471863
16,305,0.11669504642486572,,,
17,323,,0.7541938424110413,0.6544386744499207,0.26004084944725037
17,323,0.11957871913909912,,,
18,341,,0.645430326461792,0.7210270166397095,0.3497004806995392
18,341,0.14490915834903717,,,
19,359,,0.4774746894836426,0.700883150100708,0.3047659397125244
19,359,0.15328261256217957,,,
20,377,,0.47999662160873413,0.6988362669944763,0.4104819893836975
20,377,0.13757114112377167,,,
21,395,,0.5713343024253845,0.7506939172744751,0.17799507081508636
21,395,0.09439287334680557,,,
22,413,,0.46599695086479187,0.7210270166397095,0.09696532785892487
22,413,0.10582484304904938,,,
23,431,,0.5237889289855957,0.7439680099487305,0.23420004546642303
23,431,0.10707362741231918,,,
24,449,,0.6305791735649109,0.7253238558769226,0.28196948766708374
24,449,0.08835671097040176,,,
25,467,,0.6734999418258667,0.700883150100708,0.0971633717417717
25,467,0.12584689259529114,,,
26,485,,0.6005587577819824,0.7210270166397095,0.42325809597969055
26,485,0.08674512803554535,,,
27,503,,0.5421841740608215,0.7677333950996399,0.09621633589267731
27,503,0.0881585106253624,,,
28,521,,0.7155929207801819,0.7210270166397095,0.35862937569618225
28,521,0.08243682980537415,,,
29,539,,0.6001620292663574,0.7210270166397095,0.2929469048976898
29,539,0.08027736842632294,,,
30,557,,0.5429100394248962,0.7439680099487305,0.240764781832695
30,557,0.07267945259809494,,,
31,575,,0.6870994567871094,0.7210270166397095,0.4176587760448456
31,575,0.10193151980638504,,,
32,593,,0.5332412719726562,0.700883150100708,0.11051014065742493
32,593,0.10493727773427963,,,
