epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.6792114973068237,0.4884672164916992,0.4723609983921051
0,17,0.6584693789482117,,,
1,35,,0.6241923570632935,0.6999132633209229,0.4324793517589569
1,35,0.5511962175369263,,,
2,53,,0.5353751182556152,0.6362847685813904,0.34093254804611206
2,53,0.4601072072982788,,,
3,71,,0.4033110737800598,0.6999132633209229,0.41219642758369446
3,71,0.39907729625701904,,,
4,89,,0.404214084148407,0.7219295501708984,0.4217637777328491
4,89,0.3829529583454132,,,
5,107,,0.43592503666877747,0.7219295501708984,0.29750072956085205
5,107,0.3315883278846741,,,
6,125,,0.4457205533981323,0.6999132633209229,0.21155893802642822
6,125,0.29017332196235657,,,
7,143,,0.32709404826164246,0.7559289336204529,0.574666440486908
7,143,0.29153040051460266,,,
8,161,,0.5115993022918701,0.7191011905670166,0.30698493123054504
8,161,0.23989224433898926,,,
9,179,,0.36482447385787964,0.7559289336204529,0.5450838208198547
9,179,0.2524818480014801,,,
10,197,,0.36888307332992554,0.7219295501708984,0.5244120955467224
10,197,0.22859562933444977,,,
11,215,,0.3140929341316223,0.7514691352844238,0.4783538281917572
11,215,0.17289234697818756,,,
12,233,,0.39907899498939514,0.7365894913673401,0.6828926205635071
12,233,0.19747070968151093,,,
13,251,,0.5000247359275818,0.7909650206565857,0.2601720690727234
13,251,0.17764395475387573,,,
14,269,,0.4317282438278198,0.7635416984558105,0.803037166595459
14,269,0.17013387382030487,,,
15,287,,0.54053795337677,0.6929348707199097,0.8896681666374207
15,287,0.14433881640434265,,,
16,305,,0.4737216830253601,0.7365894913673401,0.7426266074180603
16,305,0.1317480206489563,,,
17,323,,0.3945620059967041,0.8189229965209961,0.5977981090545654
17,323,0.15935328602790833,,,
18,341,,0.4648430645465851,0.7909650206565857,0.8417788147926331
18,341,0.1470002830028534,,,
19,359,,0.39031851291656494,0.7559289336204529,0.7223383784294128
19,359,0.14117775857448578,,,
20,377,,0.5708691477775574,0.7276877760887146,0.6773881316184998
20,377,0.11139886826276779,,,
21,395,,0.4157092571258545,0.7635416984558105,0.9533196091651917
21,395,0.10748444497585297,,,
22,413,,0.4465119540691376,0.7635416984558105,0.8105610609054565
22,413,0.11687730252742767,,,
23,431,,0.42505693435668945,0.7847059965133667,0.8495038151741028
23,431,0.08991625905036926,,,
24,449,,0.5240605473518372,0.7559289336204529,0.6516648530960083
24,449,0.10317185521125793,,,
25,467,,0.3982955515384674,0.7514691352844238,0.7798532247543335
25,467,0.10028104484081268,,,
26,485,,0.6380528211593628,0.7365894913673401,0.4666805565357208
26,485,0.12882550060749054,,,
27,503,,0.49621450901031494,0.7847059965133667,0.9129859209060669
27,503,0.11630704998970032,,,
28,521,,0.4711068570613861,0.8140915632247925,0.7521017789840698
28,521,0.10333485901355743,,,
29,539,,0.47213804721832275,0.7909650206565857,0.9552571773529053
29,539,0.08368708938360214,,,
30,557,,0.37013939023017883,0.7909650206565857,0.7799403667449951
30,557,0.07006603479385376,,,
31,575,,0.46292221546173096,0.7909650206565857,0.8113871216773987
31,575,0.08010056614875793,,,
32,593,,0.3877413272857666,0.7909650206565857,0.9483734965324402
32,593,0.08823385089635849,,,
33,611,,0.4901207983493805,0.8189229965209961,0.7632366418838501
33,611,0.07322628796100616,,,
34,629,,0.44200021028518677,0.8189229965209961,0.5756951570510864
34,629,0.07131339609622955,,,
35,647,,0.44437068700790405,0.7847059965133667,0.05064348131418228
35,647,0.08702746033668518,,,
36,665,,0.31068873405456543,0.827170193195343,0.9222919940948486
36,665,0.06778901815414429,,,
37,683,,0.49107596278190613,0.8189229965209961,0.808016300201416
37,683,0.09225787967443466,,,
38,701,,0.49461185932159424,0.7559289336204529,0.8829857110977173
38,701,0.09694066643714905,,,
39,719,,0.55458664894104,0.7559289336204529,0.8095167279243469
39,719,0.07400906831026077,,,
40,737,,0.5010700821876526,0.7559289336204529,0.8795139789581299
40,737,0.0825745165348053,,,
41,755,,0.6827008724212646,0.7514691352844238,0.47503381967544556
41,755,0.0618845634162426,,,
42,773,,0.434734970331192,0.7847059965133667,0.9577834010124207
42,773,0.06882739067077637,,,
43,791,,0.8127609491348267,0.7635416984558105,0.2844604551792145
43,791,0.07656335830688477,,,
44,809,,0.6067442893981934,0.7514691352844238,0.9600220918655396
44,809,0.07249428331851959,,,
45,827,,0.7233509421348572,0.7276877760887146,0.7259711623191833
45,827,0.07755877822637558,,,
46,845,,0.49285250902175903,0.827170193195343,0.8685977458953857
46,845,0.08398739248514175,,,
47,863,,0.5513787269592285,0.8189229965209961,0.7885158658027649
47,863,0.06356505304574966,,,
48,881,,0.7043265104293823,0.7909650206565857,0.5786374807357788
48,881,0.05525723844766617,,,
49,899,,0.8366318941116333,0.7559289336204529,0.9166966080665588
49,899,0.0644364133477211,,,
50,917,,0.8985947370529175,0.7100469470024109,0.9957548379898071
50,917,0.06703518331050873,,,
51,935,,0.7165038585662842,0.7635416984558105,0.9710257649421692
51,935,0.05755188316106796,,,
52,953,,0.8381272554397583,0.7219295501708984,0.6897438764572144
52,953,0.06299624592065811,,,
53,971,,0.3862344026565552,0.7816317677497864,0.6533495187759399
53,971,0.08421826362609863,,,
54,989,,0.5927556157112122,0.8006407618522644,0.6114967465400696
54,989,0.05736482888460159,,,
55,1007,,0.474780797958374,0.7514691352844238,0.9201568365097046
55,1007,0.11364072561264038,,,
56,1025,,0.47150546312332153,0.7847059965133667,0.84514319896698
56,1025,0.10351826250553131,,,
