epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.676105260848999,0.3333333432674408,0.4878014326095581
0,17,0.6408414840698242,,,
1,35,,0.6090832948684692,0.5204358100891113,0.4415546655654907
1,35,0.5199471116065979,,,
2,53,,0.5148017406463623,0.48454371094703674,0.24402672052383423
2,53,0.44195663928985596,,,
3,71,,0.49203574657440186,0.5204358100891113,0.5553586483001709
3,71,0.37632817029953003,,,
4,89,,0.47178852558135986,0.6269453167915344,0.49783214926719666
4,89,0.342405766248703,,,
5,107,,0.5671655535697937,0.5563035607337952,0.6002217531204224
5,107,0.2994261085987091,,,
6,125,,0.5343680381774902,0.5982545614242554,0.19158443808555603
6,125,0.27209293842315674,,,
7,143,,0.49354755878448486,0.6831300258636475,0.36604610085487366
7,143,0.2597430646419525,,,
8,161,,0.6340323090553284,0.6367116570472717,0.7838922142982483
8,161,0.21185173094272614,,,
9,179,,0.7204020619392395,0.6000000238418579,0.393175333738327
9,179,0.22306014597415924,,,
10,197,,0.7251501083374023,0.5333333611488342,0.4006933271884918
10,197,0.19047048687934875,,,
11,215,,0.5527927875518799,0.6564571261405945,0.2885921597480774
11,215,0.17186395823955536,,,
12,233,,0.6926495432853699,0.6666666865348816,0.6654946804046631
12,233,0.18313513696193695,,,
13,251,,0.7570446729660034,0.6453550457954407,0.1127033680677414
13,251,0.16097842156887054,,,
14,269,,0.5492037534713745,0.5945883989334106,0.6575011014938354
14,269,0.17259255051612854,,,
15,287,,0.6475265026092529,0.6215946674346924,0.07120529562234879
15,287,0.1574009209871292,,,
16,305,,0.6652605533599854,0.6831300258636475,0.20409877598285675
16,305,0.12867887318134308,,,
17,323,,0.6191359758377075,0.6564571261405945,0.20603075623512268
17,323,0.14018230140209198,,,
18,341,,0.480254590511322,0.7107074856758118,0.2524488866329193
18,341,0.11794403940439224,,,
19,359,,0.6624302864074707,0.7481900453567505,0.09549520909786224
19,359,0.12414191663265228,,,
20,377,,0.7365386486053467,0.6831300258636475,0.0598328523337841
20,377,0.11390519142150879,,,
21,395,,0.47741854190826416,0.769015371799469,0.6144376397132874
21,395,0.18079708516597748,,,
22,413,,0.5645017623901367,0.7481900453567505,0.36429280042648315
22,413,0.12698616087436676,,,
23,431,,0.6208794116973877,0.7481900453567505,0.40840256214141846
