epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.662568986415863,0.5715739727020264,0.4930095076560974
0,17,0.6469245553016663,,,
1,35,,0.5912638306617737,0.6402482986450195,0.4046265184879303
1,35,0.5243152976036072,,,
2,53,,0.48443710803985596,0.6453550457954407,0.39919599890708923
2,53,0.44960862398147583,,,
3,71,,0.4798414707183838,0.6978733539581299,0.5131760835647583
3,71,0.3702944815158844,,,
4,89,,0.44791725277900696,0.6735808849334717,0.391676664352417
4,89,0.34807467460632324,,,
5,107,,0.6032595634460449,0.6564571261405945,0.09583098441362381
5,107,0.29473817348480225,,,
6,125,,0.5000657439231873,0.6078656911849976,0.5263243913650513
6,125,0.27892157435417175,,,
7,143,,0.45182862877845764,0.64549720287323,0.38547009229660034
7,143,0.24725264310836792,,,
8,161,,0.7222389578819275,0.6735808849334717,0.17303799092769623
8,161,0.20887304842472076,,,
9,179,,0.5365461111068726,0.6666666865348816,0.6280877590179443
9,179,0.23656997084617615,,,
10,197,,0.6511261463165283,0.6000000238418579,0.25501370429992676
10,197,0.20043149590492249,,,
11,215,,0.7410018444061279,0.6735808849334717,0.4447716176509857
11,215,0.18968696892261505,,,
12,233,,0.4186708629131317,0.800000011920929,0.5400603413581848
12,233,0.1733388602733612,,,
13,251,,0.4703454375267029,0.7333333492279053,0.598162829875946
13,251,0.18579229712486267,,,
14,269,,0.7836129665374756,0.6564571261405945,0.09409836679697037
14,269,0.14081239700317383,,,
15,287,,0.568211555480957,0.7304943203926086,0.5161231756210327
15,287,0.1506207287311554,,,
16,305,,0.5311646461486816,0.7311261296272278,0.6830681562423706
16,305,0.1524907499551773,,,
17,323,,0.5575853586196899,0.7028635144233704,0.34517738223075867
17,323,0.1252884566783905,,,
18,341,,0.5553979277610779,0.7481900453567505,0.3388131260871887
18,341,0.1323273628950119,,,
19,359,,0.6318414211273193,0.7212923765182495,0.2390855997800827
19,359,0.12086434662342072,,,
20,377,,0.465229868888855,0.8050112724304199,0.2832123637199402
20,377,0.1095263883471489,,,
21,395,,0.48737239837646484,0.7682287693023682,0.8717865943908691
21,395,0.1192060261964798,,,
22,413,,0.5587850213050842,0.7481900453567505,0.13110265135765076
22,413,0.11608880013227463,,,
23,431,,0.625102162361145,0.7311261296272278,0.8048479557037354
23,431,0.11871546506881714,,,
24,449,,0.6048415303230286,0.7107074856758118,0.42495325207710266
24,449,0.10306526720523834,,,
25,467,,0.4976251721382141,0.7481900453567505,0.13136883080005646
25,467,0.1112486720085144,,,
26,485,,0.6100426912307739,0.6975870132446289,0.79958575963974
26,485,0.06465437263250351,,,
27,503,,0.5817849636077881,0.7311261296272278,0.8442743420600891
27,503,0.07813117653131485,,,
28,521,,0.69198077917099,0.7033503651618958,0.9603850245475769
28,521,0.09862479567527771,,,
29,539,,0.5850927829742432,0.7357885837554932,0.852126955986023
29,539,0.11121068894863129,,,
30,557,,0.6516759395599365,0.7392960786819458,0.3170585632324219
30,557,0.0826604962348938,,,
31,575,,0.6524527668952942,0.7212923765182495,0.023969030007719994
31,575,0.07114003598690033,,,
32,593,,0.6312982439994812,0.6959779858589172,0.5117837190628052
32,593,0.10075142234563828,,,
33,611,,0.6883906126022339,0.7107074856758118,0.24438445270061493
33,611,0.0780223160982132,,,
34,629,,0.6180329918861389,0.7453559637069702,0.8905729055404663
34,629,0.07443061470985413,,,
35,647,,0.6571676731109619,0.7357885837554932,0.920941948890686
35,647,0.07988381385803223,,,
36,665,,0.5923952460289001,0.7392960786819458,0.47091421484947205
36,665,0.07436858117580414,,,
37,683,,0.5867086052894592,0.7212923765182495,0.023779381066560745
37,683,0.06961753219366074,,,
38,701,,0.5821331143379211,0.7392960786819458,0.4225934147834778
38,701,0.062395934015512466,,,
39,719,,0.8858090043067932,0.6831300258636475,0.044990330934524536
39,719,0.0623713843524456,,,
40,737,,0.6930268406867981,0.7333333492279053,0.30059710144996643
40,737,0.08939042687416077,,,
