epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.686731219291687,0.3526487946510315,0.4748624861240387
0,17,0.648034393787384,,,
1,35,,0.6352019309997559,0.5123851895332336,0.47416090965270996
1,35,0.5400292873382568,,,
2,53,,0.49228405952453613,0.5807850956916809,0.42299360036849976
2,53,0.4565785527229309,,,
3,71,,0.42366665601730347,0.6619094610214233,0.6570678353309631
3,71,0.42443978786468506,,,
4,89,,0.42037901282310486,0.6619094610214233,0.5683097243309021
4,89,0.3685058355331421,,,
5,107,,0.4549274742603302,0.6027963161468506,0.8112614154815674
5,107,0.3086128234863281,,,
6,125,,0.6139489412307739,0.5915403366088867,0.6099398732185364
6,125,0.2741169333457947,,,
7,143,,0.5091016888618469,0.6833104491233826,0.6567391753196716
7,143,0.27984368801116943,,,
8,161,,0.48633235692977905,0.6914090514183044,0.6139110922813416
8,161,0.24509677290916443,,,
9,179,,0.6512012481689453,0.6130252480506897,0.4986109733581543
9,179,0.2017451822757721,,,
10,197,,0.6518219709396362,0.6558056473731995,0.09250396490097046
10,197,0.18031471967697144,,,
11,215,,0.6545127630233765,0.61592698097229,0.8505129218101501
11,215,0.18119174242019653,,,
12,233,,0.7158833742141724,0.530988335609436,0.18162499368190765
12,233,0.2514357268810272,,,
13,251,,0.8143709897994995,0.5607659220695496,0.6876785159111023
13,251,0.18108640611171722,,,
14,269,,0.6954501271247864,0.5924044847488403,0.12117888033390045
14,269,0.1666325032711029,,,
15,287,,0.7527104020118713,0.6656656861305237,0.0450286939740181
15,287,0.1475004404783249,,,
16,305,,0.8054549694061279,0.6644105911254883,0.032616328448057175
16,305,0.11227952688932419,,,
17,323,,0.7712430953979492,0.5817905068397522,0.5345035791397095
17,323,0.11141818016767502,,,
18,341,,1.1518185138702393,0.5221776366233826,0.04893260821700096
18,341,0.13172829151153564,,,
19,359,,0.9968385100364685,0.5529108047485352,0.46136975288391113
19,359,0.13643650710582733,,,
20,377,,0.6217234134674072,0.7477892637252808,0.374161034822464
20,377,0.12637169659137726,,,
21,395,,0.7143151760101318,0.6453550457954407,0.8686063885688782
21,395,0.13414888083934784,,,
22,413,,0.8237200975418091,0.6380271315574646,0.03180984407663345
22,413,0.10089751332998276,,,
23,431,,0.8842113018035889,0.6380271315574646,0.05563192442059517
23,431,0.09109119325876236,,,
24,449,,0.8277366757392883,0.6380271315574646,0.07981784641742706
24,449,0.10450831055641174,,,
25,467,,0.8024594783782959,0.6796796917915344,0.24221335351467133
25,467,0.11074694991111755,,,
26,485,,0.9791030883789062,0.6130252480506897,0.456571102142334
26,485,0.0920451208949089,,,
27,503,,1.0026452541351318,0.61592698097229,0.9388687014579773
27,503,0.09182136505842209,,,
28,521,,0.8387191295623779,0.6156156063079834,0.4289167523384094
28,521,0.13569383323192596,,,
29,539,,0.7004107236862183,0.6796796917915344,0.5513395667076111
29,539,0.12733672559261322,,,
30,557,,0.7746089100837708,0.6833104491233826,0.5304839611053467
30,557,0.1075061783194542,,,
31,575,,0.7029608488082886,0.6756185293197632,0.03818649798631668
31,575,0.09825851023197174,,,
32,593,,1.1144002676010132,0.6156156063079834,0.04314510151743889
32,593,0.11364767700433731,,,
33,611,,0.8096668720245361,0.6914433836936951,0.029219457879662514
33,611,0.07305891066789627,,,
34,629,,0.7658573389053345,0.6796796917915344,0.17351217567920685
34,629,0.07287048548460007,,,
35,647,,1.0054072141647339,0.5859550833702087,0.15965647995471954
35,647,0.07104673981666565,,,
36,665,,0.8405989408493042,0.7192068099975586,0.039148371666669846
36,665,0.0863579660654068,,,
37,683,,1.1023952960968018,0.6462101936340332,0.3099113404750824
37,683,0.06084101274609566,,,
38,701,,1.0247273445129395,0.6778616309165955,0.5222876667976379
38,701,0.07195322960615158,,,
39,719,,1.0651378631591797,0.6206750273704529,0.4916103482246399
39,719,0.0723000317811966,,,
40,737,,1.0398215055465698,0.6462101936340332,0.3663688898086548
40,737,0.09702751040458679,,,
