epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.693550705909729,0.3202562928199768,0.473940908908844
0,17,0.6518872976303101,,,
1,35,,0.6341577768325806,0.5636018514633179,0.42635539174079895
1,35,0.5436422228813171,,,
2,53,,0.4816916584968567,0.6362847685813904,0.4914661645889282
2,53,0.4587060213088989,,,
3,71,,0.4237695336341858,0.6929348707199097,0.3360263705253601
3,71,0.38359367847442627,,,
4,89,,0.4325726330280304,0.6591530442237854,0.38953447341918945
4,89,0.35522663593292236,,,
5,107,,0.41588789224624634,0.6888467073440552,0.6228351593017578
5,107,0.30106320977211,,,
6,125,,0.422393262386322,0.7219295501708984,0.24964427947998047
6,125,0.2908039391040802,,,
7,143,,0.4043058753013611,0.7237468361854553,0.8549126982688904
7,143,0.2499675303697586,,,
8,161,,0.6120858788490295,0.6929348707199097,0.531161367893219
8,161,0.23409226536750793,,,
9,179,,0.3438699543476105,0.7816317677497864,0.4489620327949524
9,179,0.2060043215751648,,,
10,197,,0.33439356088638306,0.7847059965133667,0.38775306940078735
10,197,0.22990770637989044,,,
11,215,,0.3832232356071472,0.7219295501708984,0.603529691696167
11,215,0.20998694002628326,,,
12,233,,0.4064536690711975,0.7219295501708984,0.7298826575279236
12,233,0.16862984001636505,,,
13,251,,0.4648965001106262,0.7816317677497864,0.46566811203956604
13,251,0.15213042497634888,,,
14,269,,0.44360530376434326,0.6999132633209229,0.128257155418396
14,269,0.14750121533870697,,,
15,287,,0.3456406593322754,0.7909650206565857,0.8504316806793213
15,287,0.1478009819984436,,,
16,305,,0.35036394000053406,0.7489830255508423,0.942158579826355
16,305,0.144862562417984,,,
17,323,,0.4213578402996063,0.7635416984558105,0.8396365642547607
17,323,0.12880690395832062,,,
18,341,,0.5397384762763977,0.7816317677497864,0.396769255399704
18,341,0.1408945471048355,,,
19,359,,0.5425530076026917,0.6999132633209229,0.7034139633178711
19,359,0.12794813513755798,,,
20,377,,0.37897056341171265,0.8140915632247925,0.670465886592865
20,377,0.13183532655239105,,,
21,395,,0.436048299074173,0.7365894913673401,0.74652099609375
21,395,0.15685927867889404,,,
22,413,,0.517409086227417,0.7559289336204529,0.9039809703826904
22,413,0.14663060009479523,,,
23,431,,0.33057472109794617,0.8474825024604797,0.5823131203651428
23,431,0.12007151544094086,,,
24,449,,0.3452489972114563,0.8140915632247925,0.219604954123497
24,449,0.15248729288578033,,,
25,467,,0.3547201156616211,0.8006407618522644,0.7677724361419678
25,467,0.12469226866960526,,,
26,485,,0.4441259801387787,0.827170193195343,0.8511068820953369
26,485,0.08207856118679047,,,
27,503,,0.4686218202114105,0.7365894913673401,0.9432706832885742
27,503,0.1075182557106018,,,
28,521,,0.4100795388221741,0.7559289336204529,0.6718136072158813
28,521,0.14478406310081482,,,
29,539,,0.4110071659088135,0.8006407618522644,0.9095185399055481
29,539,0.10149623453617096,,,
30,557,,0.6858140230178833,0.7219295501708984,0.9052744507789612
30,557,0.10659521818161011,,,
31,575,,0.6370840668678284,0.7559289336204529,0.9413971304893494
31,575,0.11330270767211914,,,
32,593,,0.5300043821334839,0.7635416984558105,0.9443534016609192
32,593,0.11017259955406189,,,
33,611,,0.49844250082969666,0.8140915632247925,0.7921210527420044
33,611,0.08987787365913391,,,
34,629,,0.6036591529846191,0.7909650206565857,0.8796490430831909
34,629,0.08476477861404419,,,
35,647,,0.5303096175193787,0.7847059965133667,0.7144559025764465
35,647,0.08341236412525177,,,
36,665,,0.5656994581222534,0.7909650206565857,0.9575403928756714
36,665,0.11042840778827667,,,
37,683,,0.6139861345291138,0.7847059965133667,0.6388803124427795
37,683,0.08634328842163086,,,
38,701,,0.5342324376106262,0.7847059965133667,0.6510093808174133
38,701,0.11081176996231079,,,
39,719,,0.5523229241371155,0.7635416984558105,0.8877036571502686
39,719,0.07676602900028229,,,
40,737,,0.6259796023368835,0.7559289336204529,0.806164026260376
40,737,0.07589725404977798,,,
41,755,,0.5909823179244995,0.7909650206565857,0.9124558568000793
41,755,0.09194393455982208,,,
42,773,,0.5635810494422913,0.7847059965133667,0.6171109080314636
42,773,0.10216758400201797,,,
43,791,,0.5302900075912476,0.7514691352844238,0.7674485445022583
43,791,0.07467523217201233,,,
