epoch,step,train_loss,val_loss,val_mcc_best,val_thr_best
0,17,,0.6867542862892151,0.21025103330612183,0.49914899468421936
0,17,0.6587859988212585,,,
1,35,,0.6207748651504517,0.48939788341522217,0.4294912815093994
1,35,0.5635659694671631,,,
2,53,,0.5079838633537292,0.5859550833702087,0.4342198371887207
2,53,0.45568206906318665,,,
3,71,,0.5225985050201416,0.5481661558151245,0.3723338842391968
3,71,0.4005429744720459,,,
4,89,,0.5087629556655884,0.5470864176750183,0.5860159397125244
4,89,0.3591413199901581,,,
5,107,,0.4678322374820709,0.5730006098747253,0.8024646639823914
5,107,0.3225332796573639,,,
6,125,,0.4731600284576416,0.6796796917915344,0.44369491934776306
6,125,0.27414003014564514,,,
7,143,,0.5709630846977234,0.5529108047485352,0.8047664761543274
7,143,0.24588912725448608,,,
8,161,,0.4858279228210449,0.6194382309913635,0.8901560306549072
8,161,0.23647184669971466,,,
9,179,,0.5740167498588562,0.5844622850418091,0.7733439803123474
9,179,0.21244880557060242,,,
10,197,,0.5768529176712036,0.6130252480506897,0.7480059862136841
10,197,0.16217990219593048,,,
11,215,,0.6249586343765259,0.5529108047485352,0.8218585252761841
11,215,0.17136943340301514,,,
12,233,,0.6415591835975647,0.6194382309913635,0.9700518846511841
12,233,0.18469560146331787,,,
13,251,,0.5707366466522217,0.6156156063079834,0.5238703489303589
13,251,0.12862884998321533,,,
14,269,,0.7117304801940918,0.5620385408401489,0.13255488872528076
14,269,0.14354713261127472,,,
15,287,,0.6526106595993042,0.5915403366088867,0.9300190210342407
15,287,0.1539054960012436,,,
16,305,,0.860531210899353,0.5623515844345093,0.9503990411758423
16,305,0.1490102857351303,,,
17,323,,0.7543083429336548,0.5079352259635925,0.17284920811653137
17,323,0.15700876712799072,,,
18,341,,0.7834592461585999,0.5859550833702087,0.6122591495513916
18,341,0.14483661949634552,,,
19,359,,0.6049773693084717,0.6619094610214233,0.9669936299324036
19,359,0.13492907583713531,,,
20,377,,0.6883410811424255,0.6778616309165955,0.5223379731178284
20,377,0.12218515574932098,,,
21,395,,0.6653883457183838,0.6789641380310059,0.9084761738777161
21,395,0.13452932238578796,,,
22,413,,0.7405197620391846,0.5915403366088867,0.9291951060295105
22,413,0.1146133616566658,,,
23,431,,0.9229130744934082,0.542905330657959,0.9804673194885254
23,431,0.10525643825531006,,,
24,449,,0.6342430114746094,0.632400631904602,0.9268013834953308
24,449,0.09727422893047333,,,
25,467,,0.7096772789955139,0.61592698097229,0.9178682565689087
25,467,0.09450113028287888,,,
26,485,,0.9396151304244995,0.5623515844345093,0.9971712231636047
26,485,0.12033118307590485,,,
